ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962209,Host com o serviço SMB vulnerável,ipv4-anon-762d1f1a,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962210,Host com o serviço SMB vulnerável,ipv4-anon-f7a5948a,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962211,Host com o serviço SMB vulnerável,ipv4-anon-c0f9163d,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962212,Host com o serviço SMB vulnerável,ipv4-anon-dc8e0793,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962213,Host com o serviço SMB vulnerável,ipv4-anon-8ef22498,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962214,Host com o serviço SMB vulnerável,ipv4-anon-9cd36175,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962216,Host com o serviço SMB vulnerável,ipv4-anon-54d1a004,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962217,Host com o serviço SMB vulnerável,ipv4-anon-d7d57e74,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962218,Host com o serviço SMB vulnerável,ipv4-anon-3467cb91,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962219,Host com o serviço SMB vulnerável,ipv4-anon-c0290129,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962220,Host com o serviço SMB vulnerável,ipv4-anon-ab1e5a5b,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962221,Host com o serviço SMB vulnerável,ipv4-anon-4a178017,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962222,Host com o serviço SMB vulnerável,ipv4-anon-d3e5d516,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962223,Host com o serviço SMB vulnerável,ipv4-anon-9bcab6e7,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962224,Host com o serviço SMB vulnerável,ipv4-anon-21674012,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962225,Host com o serviço SMB vulnerável,ipv4-anon-7f529a08,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962226,Host com o serviço SMB vulnerável,ipv4-anon-7c9c9382,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962228,Host com o serviço SMB vulnerável,ipv4-anon-2429b84e,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962229,Host com o serviço SMB vulnerável,ipv4-anon-373581dc,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962230,Host com o serviço SMB vulnerável,ipv4-anon-bd51d4bc,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962231,Host com o serviço SMB vulnerável,ipv4-anon-46daa828,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962232,Host com o serviço SMB vulnerável,ipv4-anon-ef7d6039,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962240,Host com o serviço SMB vulnerável,ipv4-anon-c99cc6a1,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962255,Host com o serviço SMB vulnerável,ipv4-anon-6123bcd0,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
