ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962166,Host com o serviço SMB vulnerável,[IP_ADDRESS_54ffeb27ac],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962167,Host com o serviço SMB vulnerável,[IP_ADDRESS_33db3c6bef],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962168,Host com o serviço SMB vulnerável,[IP_ADDRESS_c33b2c819a],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962169,Host com o serviço SMB vulnerável,[IP_ADDRESS_40f27a7583],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962172,Host com o serviço SMB vulnerável,[IP_ADDRESS_8e275fea3f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962173,Host com o serviço SMB vulnerável,[IP_ADDRESS_1044eb2ee1],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962174,Host com o serviço SMB vulnerável,[IP_ADDRESS_635edad835],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962175,Host com o serviço SMB vulnerável,[IP_ADDRESS_21b23b2281],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962176,Host com o serviço SMB vulnerável,[IP_ADDRESS_5b97c4fa6a],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962177,Host com o serviço SMB vulnerável,[IP_ADDRESS_28e6e26d63],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962178,Host com o serviço SMB vulnerável,[IP_ADDRESS_ec6bb7fce7],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962179,Host com o serviço SMB vulnerável,[IP_ADDRESS_6bd7b393f3],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962181,Host com o serviço SMB vulnerável,[IP_ADDRESS_3a6e3fdd8b],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962182,Host com o serviço SMB vulnerável,[IP_ADDRESS_e827188060],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962183,Host com o serviço SMB vulnerável,[IP_ADDRESS_e47ff0976c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962184,Host com o serviço SMB vulnerável,[IP_ADDRESS_9c76cfa736],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962185,Host com o serviço SMB vulnerável,[IP_ADDRESS_ea6ffb1234],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962186,Host com o serviço SMB vulnerável,[IP_ADDRESS_e28ef632bb],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962187,Host com o serviço SMB vulnerável,[IP_ADDRESS_9ad48be1cf],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962188,Host com o serviço SMB vulnerável,[IP_ADDRESS_4cd585e627],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962190,Host com o serviço SMB vulnerável,[IP_ADDRESS_79a09d4184],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962191,Host com o serviço SMB vulnerável,[IP_ADDRESS_911a8115f1],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962193,Host com o serviço SMB vulnerável,[IP_ADDRESS_d0230201e1],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962194,Host com o serviço SMB vulnerável,[IP_ADDRESS_dc973c5011],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962195,Host com o serviço SMB vulnerável,[IP_ADDRESS_0e7d4491b7],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962196,Host com o serviço SMB vulnerável,[IP_ADDRESS_74250078c9],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962197,Host com o serviço SMB vulnerável,[IP_ADDRESS_6130c02f47],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962198,Host com o serviço SMB vulnerável,[IP_ADDRESS_ee2ab28675],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962199,Host com o serviço SMB vulnerável,[IP_ADDRESS_198080ac6f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962200,Host com o serviço SMB vulnerável,[IP_ADDRESS_cf568b8e44],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962201,Host com o serviço SMB vulnerável,[IP_ADDRESS_20b51e2bd2],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962203,Host com o serviço SMB vulnerável,[IP_ADDRESS_aeb50c2c11],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962204,Host com o serviço SMB vulnerável,[IP_ADDRESS_d6c6418120],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962205,Host com o serviço SMB vulnerável,[IP_ADDRESS_c06508e226],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962206,Host com o serviço SMB vulnerável,[IP_ADDRESS_3ba24924ec],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962208,Host com o serviço SMB vulnerável,[IP_ADDRESS_4e445e0cc8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962209,Host com o serviço SMB vulnerável,[IP_ADDRESS_762d1f1a2c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962210,Host com o serviço SMB vulnerável,[IP_ADDRESS_f7a5948a31],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962211,Host com o serviço SMB vulnerável,[IP_ADDRESS_c0f9163d6a],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962212,Host com o serviço SMB vulnerável,[IP_ADDRESS_dc8e0793f0],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962213,Host com o serviço SMB vulnerável,[IP_ADDRESS_8ef2249810],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962214,Host com o serviço SMB vulnerável,[IP_ADDRESS_9cd3617599],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962216,Host com o serviço SMB vulnerável,[IP_ADDRESS_54d1a004d2],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962217,Host com o serviço SMB vulnerável,[IP_ADDRESS_d7d57e7461],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962218,Host com o serviço SMB vulnerável,[IP_ADDRESS_3467cb9171],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962219,Host com o serviço SMB vulnerável,[IP_ADDRESS_c0290129c8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962220,Host com o serviço SMB vulnerável,[IP_ADDRESS_ab1e5a5b14],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962221,Host com o serviço SMB vulnerável,[IP_ADDRESS_4a17801753],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962222,Host com o serviço SMB vulnerável,[IP_ADDRESS_d3e5d5164b],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962223,Host com o serviço SMB vulnerável,[IP_ADDRESS_9bcab6e763],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962224,Host com o serviço SMB vulnerável,[IP_ADDRESS_216740125c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962225,Host com o serviço SMB vulnerável,[IP_ADDRESS_7f529a0876],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962226,Host com o serviço SMB vulnerável,[IP_ADDRESS_7c9c938259],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962228,Host com o serviço SMB vulnerável,[IP_ADDRESS_2429b84ee6],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962229,Host com o serviço SMB vulnerável,[IP_ADDRESS_373581dcbd],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962230,Host com o serviço SMB vulnerável,[IP_ADDRESS_bd51d4bc4c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962231,Host com o serviço SMB vulnerável,[IP_ADDRESS_46daa828a2],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962232,Host com o serviço SMB vulnerável,[IP_ADDRESS_ef7d6039fd],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962240,Host com o serviço SMB vulnerável,[IP_ADDRESS_c99cc6a1c5],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962255,Host com o serviço SMB vulnerável,[IP_ADDRESS_6123bcd094],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
